metascore,name,console,userscore,date
79,Alien: Isolation,PS4,8.2,"Oct 7, 2014"
79,Professor Layton VS Phoenix Wright Ace Attorney,3DS,8.2,"Aug 29, 2014"
79,Trials Fusion,PS4,7.1,"Apr 15, 2014"
79,Resident Evil 4: Ultimate HD Edition,PC,8.1,"Feb 27, 2014"
79,OlliOlli,VITA,8,"Jan 21, 2014"
79,The Last Door,PC,7.6,"May 20, 2014"
79,Teslagrad,WIIU,8.1,"Sep 11, 2014"
79,Wolfenstein: The New Order,XONE,7.8,"May 20, 2014"
79,Atelier Escha & Logy: Alchemists of the Dusk Sky,PS3,7.5,"Mar 11, 2014"
79,Pro Evolution Soccer 2015,XONE,7,"Nov 11, 2014"
79,Scram Kitty and His Buddy on Rails,WIIU,7.7,"May 15, 2014"
79,Atelier Rorona Plus: The Alchemist of Arland,VITA,7.9,"Jul 22, 2014"
79,Dark Souls II: Crown of the Old Iron King,PC,7.6,"Aug 26, 2014"
78,DG2: Defense Grid 2,XONE,7,"Sep 24, 2014"
78,The Journey Down: Chapter Two,PC,7.1,"Aug 25, 2014"
78,Alien: Isolation,XONE,7.9,"Oct 7, 2014"
78,The Walking Dead: Season Two Episode 5 - No Going Back,PC,8.5,"Aug 26, 2014"
78,Call of Duty: Advanced Warfare,PC,4.6,"Nov 3, 2014"
78,1001 Spikes,PS4,6.6,"Jun 3, 2014"
78,Hatsune Miku: Project Diva F 2nd,PS3,8.8,"Nov 18, 2014"
78,Swords & Soldiers HD,WIIU,6.4,"May 22, 2014"
78,LISA,PC,8.7,"Dec 15, 2014"
78,OlliOlli,PC,6.7,"Jul 22, 2014"
78,Strider,PC,7.5,"Feb 19, 2014"
78,Mario Golf: World Tour,3DS,8.1,"May 2, 2014"
78,Don't Starve: Console Edition,PS4,7.1,"Jan 7, 2014"
78,Watch Dogs,XONE,5.9,"May 27, 2014"
78,So Many Me,PC,7.1,"Jul 17, 2014"
78,Skylanders Trap Team,XONE,7.1,"Oct 5, 2014"
78,GRID Autosport,PC,6.3,"Jun 26, 2014"
78,The Walking Dead: Season Two Episode 4 - Amid the Ruins,PC,8.1,"Jul 22, 2014"
78,Hearthstone: Curse of Naxxramas,PC,6.5,"Jul 22, 2014"
78,Skylanders Trap Team,PS4,5.5,"Oct 5, 2014"
78,Plants vs Zombies: Garden Warfare,PC,7.7,"Jun 24, 2014"
78,Wargame: Red Dragon,PC,7.9,"Apr 17, 2014"
78,Inazuma Eleven,3DS,7.7,"Feb 13, 2014"
78,Joe Dever's Lone Wolf HD Remastered,PC,6.9,"Nov 27, 2014"
78,Five Nights at Freddy's,PC,7.1,"Aug 8, 2014"
78,Outlast,PS4,7.8,"Feb 4, 2014"
78,The Walking Dead: Season Two Episode 4 - Amid the Ruins,PS3,7.8,"Jul 22, 2014"
77,Game of Thrones: Episode One - Iron From Ice,PS4,7.3,"Dec 2, 2014"
77,Sherlock Holmes: Crimes & Punishments,PC,7.7,"Sep 29, 2014"
77,Tales of Symphonia Chronicles,PS3,8.4,"Feb 25, 2014"
77,Valiant Hearts: The Great War,PS4,8.3,"Jun 24, 2014"
77,Mini Metro,PC,7.7,"Aug 11, 2014"
77,The Incredible Adventures of Van Helsing II,PC,7.6,"May 22, 2014"
77,Azure Striker Gunvolt,3DS,8.1,"Aug 29, 2014"
77,World of Tanks: Xbox 360 Edition,X360,6.7,"Feb 12, 2014"
77,Surge Deluxe,VITA,7,"Feb 4, 2014"
77,NEO Scavenger,PC,7.7,"Dec 15, 2014"
77,Child of Light,PC,8.1,"Apr 30, 2014"
77,Watch Dogs,PC,4.8,"May 26, 2014"
77,Tappingo 2,3DS,7.4,"Sep 4, 2014"
77,Fantasia: Music Evolved,XONE,7.5,"Oct 21, 2014"
77,The Wolf Among Us: Episode 3 - A Crooked Mile,X360,8.2,"Apr 9, 2014"
77,Borderlands: The Pre-Sequel,PS3,6.3,"Oct 14, 2014"
77,Strider,PS4,7.1,"Feb 18, 2014"
77,Sleeping Dogs: Definitive Edition,PS4,7.3,"Oct 14, 2014"
77,The Keep,3DS,7.9,"Sep 11, 2014"
77,Warriors Orochi 3 Ultimate,PS4,6.6,"Sep 2, 2014"
77,Tetrobot and Co.,WIIU,8.5,"Oct 30, 2014"
77,DG2: Defense Grid 2,PS4,7.3,"Sep 23, 2014"
76,D4: Dark Dreams Don't Die,XONE,7.2,"Sep 19, 2014"
76,War Thunder,PS4,6,"Jun 3, 2014"
76,Destiny,PS4,6.1,"Sep 9, 2014"
76,Strider,X360,7.5,"Feb 19, 2014"
76,Chariot,PS4,7.2,"Sep 30, 2014"
76,GoD Factory: Wingmen,PC,6.6,"Aug 29, 2014"
76,Escape Goat 2,PC,7.5,"Mar 24, 2014"
76,Pokemon Art Academy,3DS,7.3,"Oct 24, 2014"
76,Strider,XONE,7,"Feb 19, 2014"
76,Race the Sun,PS4,6.1,"Oct 21, 2014"
76,The Fall,PC,7.2,"May 30, 2014"
76,Plants vs Zombies: Garden Warfare,XONE,7.5,"Feb 25, 2014"
80,A Boy and His Blob,WII,8.6,"Oct 13, 2009"
80,Zero D Beat Drop,X360,tbd,"Nov 11, 2009"
80,ZEN Pinball,PS3,8.3,"May 14, 2009"
80,Bit.Trip Beat,WII,8.4,"Mar 16, 2009"
80,Men of War,PC,8,"Mar 16, 2009"
80,Tales of Monkey Island Chapter 4: The Trial and Execution of Guybrush Threepwood,PC,8.1,"Oct 30, 2009"
80,SoulCalibur: Broken Destiny,PSP,6.3,"Sep 1, 2009"
80,Sins of a Solar Empire: Entrenchment,PC,7.5,"Feb 25, 2009"
80,Beaterator,PSP,7.8,"Sep 29, 2009"
80,The Bigs 2,PS3,7.6,"Jul 7, 2009"
80,NBA Live 10,X360,7.7,"Oct 6, 2009"
83,Tony Hawk's Underground 2,PS2,8.6,"Oct 4, 2004"
80,Pro Evolution Soccer 2012,PS3,6.7,"Sep 27, 2011"
80,Bit.Trip Core,WII,8.1,"Jul 6, 2009"
80,Sonic's Ultimate Genesis Collection,PS3,8.6,"Feb 10, 2009"
79,Fallout 3: Point Lookout,PC,7.7,"Jun 23, 2009"
79,Rock Band Unplugged,PSP,8.6,"Jun 9, 2009"
79,The Path,PC,7,"Mar 18, 2009"
79,Bookworm Adventures: Volume 2,PC,7.6,"Jul 30, 2009"
79,Gears of War 2: All Fronts Collection,X360,7.8,"Jul 28, 2009"
79,Scribblenauts,DS,7.6,"Sep 15, 2009"
83,Dead or Alive Ultimate,XBOX,8.7,"Oct 26, 2004"
83,NBA Ballers,PS2,8.8,"Apr 5, 2004"
83,Colin McRae Rally 2005,XBOX,7.5,"Sep 28, 2004"
83,Prince of Persia: Warrior Within,XBOX,7.5,"Nov 30, 2004"
83,EverQuest II,PC,7.4,"Nov 8, 2004"
83,Spider-Man 2,XBOX,8.2,"Jun 28, 2004"
83,Tony Hawk's Underground 2,XBOX,7.8,"Oct 4, 2004"
83,Prince of Persia: Warrior Within,GC,7.8,"Nov 30, 2004"
83,Dark Age of Camelot: Catacombs,PC,7.3,"Dec 7, 2004"
83,Colin McRae Rally 2005,PC,7.4,"Oct 28, 2004"
80,Panzer Corps,PC,7.5,"Jul 11, 2011"
80,Rocksmith,PS3,8.3,"Oct 18, 2011"
80,Driver: San Francisco,PC,7.1,"Sep 27, 2011"
80,Tiger Woods PGA Tour 12: The Masters,X360,6,"Mar 29, 2011"
80,CAPSIZED,PC,7.2,"Apr 29, 2011"
80,Sonic CD,PS3,8.4,"Dec 20, 2011"
79,The King of Fighters XIII,X360,8.2,"Nov 22, 2011"
79,Sesame Street: Once Upon a Monster,X360,6.9,"Oct 11, 2011"
79,Dead or Alive: Dimensions,3DS,8.1,"May 24, 2011"
79,Puzzle Dimension,PS3,tbd,"Jun 28, 2011"
79,Runaway: A Twist of Fate,PC,8.2,"Apr 21, 2011"
79,Rubik's Puzzle Galaxy: RUSH,WII,tbd,"Dec 14, 2009"
79,Sonic's Ultimate Genesis Collection,X360,8.6,"Feb 10, 2009"
79,Tropico 3,PC,8.1,"Oct 20, 2009"
79,NHL 2K10,WII,6.8,"Sep 15, 2009"
79,Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,PC,8,"Jul 7, 2009"
79,Cuboid,PS3,7.6,"Jan 8, 2009"
79,"You, Me, and the Cubes",WII,6.7,"Sep 21, 2009"
79,Tekken 6,PS3,7.4,"Oct 27, 2009"
79,Dissidia: Final Fantasy,PSP,8.7,"Aug 25, 2009"
83,James Bond 007: Everything or Nothing,XBOX,7.4,"Feb 17, 2004"
83,Tribes: Vengeance,PC,7.6,"Oct 12, 2004"
83,Def Jam: Fight for NY,PS2,8.9,"Sep 20, 2004"
83,Prince of Persia: Warrior Within,PC,8.5,"Nov 30, 2004"
83,Maximo vs Army of Zin,PS2,8,"Jan 20, 2004"
82,NBA Ballers,XBOX,8.1,"Apr 5, 2004"
82,Karaoke Revolution Volume 3,PS2,7.8,"Nov 9, 2004"
82,Gradius V,PS2,8.6,"Sep 14, 2004"
79,Bloodline Champions,PC,7.7,"Jan 13, 2011"
79,The Legend of Heroes: Trails in the Sky,PSP,8.5,"Mar 28, 2011"
79,Legends of War: Patton's Campaign,PSP,8.1,"Jan 3, 2011"
79,Orcs Must Die!,X360,8.1,"Oct 5, 2011"
79,Dungeons of Dredmor,PC,7.7,"Jul 13, 2011"
79,Pro Evolution Soccer 2012,WII,7.2,"Nov 15, 2011"
79,Rochard,PS3,7.2,"Sep 27, 2011"
79,Ultimate Marvel vs. Capcom 3,X360,6.4,"Nov 15, 2011"
79,Catherine,PS3,8.1,"Jul 26, 2011"
79,Prototype,PS3,7.7,"Jun 9, 2009"
79,Shin Megami Tensei: Devil Summoner 2: Raidou Kuzunoha vs. King Abaddon,PS2,3.2,"May 12, 2009"
79,Bit.Trip Void,WII,7.9,"Nov 23, 2009"
79,F.E.A.R. 2: Project Origin,PS3,7.9,"Feb 10, 2009"
79,Ghostbusters: The Video Game,X360,8.5,"Jun 16, 2009"
79,King Arthur: The Role-Playing Wargame,PC,7.7,"Nov 24, 2009"
79,Hasbro Family Game Night: Scrabble,X360,8,"Mar 18, 2009"
79,MLB 09: The Show,PS2,7.5,"Mar 3, 2009"
79,Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,WII,8.4,"Jul 27, 2009"
82,X-Men Legends,XBOX,8,"Sep 21, 2004"
82,Need for Speed: Underground 2,PC,8.6,"Nov 9, 2004"
82,Thief: Deadly Shadows,XBOX,7,"May 25, 2004"
82,MVP Baseball 2004,PC,7.4,"Mar 9, 2004"
82,Shin Megami Tensei: Nocturne,PS2,5.4,"Oct 12, 2004"
82,Need for Speed Underground 2,PS2,8.6,"Nov 15, 2004"
82,Tony Hawk's Underground 2,GC,8.4,"Oct 4, 2004"
82,Joint Operations: Typhoon Rising,PC,8.7,"Jun 15, 2004"
82,The Lord of the Rings: The Battle for Middle-Earth,PC,8.6,"Dec 6, 2004"
79,Driver: San Francisco,PS3,7.6,"Sep 6, 2011"
79,Monster Tale,DS,7.9,"Mar 16, 2011"
79,Rage,PC,5.2,"Oct 3, 2011"
79,Call of Duty: Black Ops - Escalation,X360,5.2,"May 3, 2011"
79,Dragon Age II,X360,4.5,"Mar 8, 2011"
79,Dead Space: Extraction,PS3,6.8,"Jan 25, 2011"
79,The Sims 3: Pets,PC,6.1,"Oct 18, 2011"
79,de Blob 2,WII,8.1,"Feb 22, 2011"
79,Mighty Switch Force!,3DS,7.8,"Dec 22, 2011"
79,Fat Princess,PS3,8.4,"Jul 30, 2009"
79,Mini Ninjas,WII,8,"Sep 8, 2009"
79,Halfbrick Echoes,PSP,6.8,"Nov 19, 2009"
79,MotorStorm Arctic Edge,PSP,8.6,"Sep 29, 2009"
79,Prototype,PC,7.8,"Jun 10, 2009"
79,Free Realms,PC,6.4,"Apr 29, 2009"
79,Tales of Monkey Island Chapter 2: The Siege of Spinner Cay,WII,7.7,"Aug 31, 2009"
79,Overlord II,PC,8.1,"Jun 23, 2009"
79,OutRun Online Arcade,X360,8.3,"Apr 15, 2009"
79,Band Hero,WII,6.6,"Nov 3, 2009"
79,F.E.A.R. 2: Project Origin,PC,7.8,"Feb 10, 2009"
82,Star Wars: Battlefront,PS2,8.7,"Sep 20, 2004"
81,Painkiller,PC,8.1,"Apr 12, 2004"
81,Growlanser Generations,PS2,7.7,"Dec 7, 2004"
81,Phantom Brave,PS2,7.9,"Aug 31, 2004"
81,Mega Man Anniversary Collection,PS2,8.6,"Jun 22, 2004"
81,NFL Street,GC,8.2,"Jan 13, 2004"
81,Chessmaster 10th Edition,PC,7.5,"Aug 12, 2004"
81,Mega Man Anniversary Collection,GC,8.6,"Jun 22, 2004"
81,Kingdom Under Fire: The Crusaders,XBOX,8,"Oct 12, 2004"
79,Madden NFL 12,PS3,5.5,"Aug 30, 2011"
78,Yakuza 4,PS3,8.2,"Mar 15, 2011"
78,Skylanders: Spyro's Adventure,X360,5.4,"Oct 16, 2011"
78,Madden NFL 12,X360,5.9,"Aug 30, 2011"
78,inFamous: Festival of Blood,PS3,8.1,"Oct 25, 2011"
78,DeathSpank: Thongs of Virtue,X360,8.1,"Jan 4, 2011"
78,Dragon Quest VI: Realms of Revelation,DS,8.4,"Feb 14, 2011"
78,Deus Ex: Human Revolution - The Missing Link,PS3,7.2,"Oct 18, 2011"
78,The Tomb Raider Trilogy,PS3,8.1,"Mar 22, 2011"
79,Silent Hill: Shattered Memories,WII,8,"Dec 8, 2009"
79,Rune Factory Frontier,WII,8.5,"Mar 17, 2009"
79,Crayon Physics Deluxe,PC,7.6,"Jan 7, 2009"
78,WWE SmackDown vs. Raw 2010,WII,7.9,"Oct 20, 2009"
78,Call of Juarez: Bound in Blood,PS3,7.7,"Jun 30, 2009"
78,Zuma's Revenge!,PC,7.7,"Sep 15, 2009"
78,Hasbro Family Game Night: Yahtzee,X360,4.3,"Mar 18, 2009"
78,Broken Sword: Shadow of the Templars - The Director's Cut,DS,8,"Mar 24, 2009"
78,The House of the Dead: Overkill,WII,8.7,"Feb 10, 2009"
81,RollerCoaster Tycoon 3,PC,5.2,"Oct 26, 2004"
81,Mortal Kombat: Deception,XBOX,8.8,"Oct 4, 2004"
81,Mario vs. Donkey Kong,GBA,8.1,"May 24, 2004"
81,Kohan II: Kings of War,PC,7.7,"Sep 20, 2004"
81,MX Unleashed,XBOX,8.6,"Feb 17, 2004"
81,Mortal Kombat: Deception,PS2,8.5,"Oct 4, 2004"
81,Pokemon FireRed Version,GBA,8.7,"Sep 7, 2004"
81,FIFA Soccer 2005,PS2,7.6,"Oct 12, 2004"
81,MechAssault 2: Lone Wolf,XBOX,7.5,"Dec 28, 2004"
78,Super Street Fighter IV: Arcade Edition,X360,6.9,"Jun 28, 2011"
78,Two Worlds II: Pirates of the Flying Fortress,PC,7.5,"Sep 30, 2011"
78,Bejeweled 3,X360,8.4,"Oct 19, 2011"
78,Call of Duty: Black Ops - First Strike,X360,6.4,"Feb 1, 2011"
78,Chime Super Deluxe,PS3,7.6,"Mar 29, 2011"
78,Call of Duty: Modern Warfare 3,PC,2.7,"Nov 8, 2011"
78,Pro Evolution Soccer 2012,X360,6.6,"Sep 27, 2011"
78,Bangai-O HD: Missile Fury,X360,7.4,"May 4, 2011"
78,Dissidia 012: Duodecim Final Fantasy,PSP,8.7,"Mar 21, 2011"
78,Shin Megami Tensei: Devil Survivor Overclocked,3DS,4.8,"Aug 23, 2011"
78,Big Bang Mini,DS,8.2,"Jan 21, 2009"
78,Pro Evolution Soccer 2010,PS3,6.7,"Nov 3, 2009"
78,Prototype,X360,7.7,"Jun 9, 2009"
78,Castlevania: The Adventure ReBirth,WII,8.8,"Dec 28, 2009"
78,Closure,PC,6.6,"Jan 1, 2009"
78,League of Legends,PC,5.5,"Oct 27, 2009"
78,Rabbids Go Home,WII,8.3,"Nov 1, 2009"
78,Asphalt 4: Elite Racing,DS,8,"Jul 6, 2009"
78,Call of Duty Classic,PS3,7.6,"Dec 3, 2009"
81,Pokemon LeafGreen Version,GBA,8.3,"Sep 7, 2004"
81,FIFA Soccer 2005,XBOX,8.7,"Oct 12, 2004"
81,TOCA Race Driver 2: The Ultimate Racing Simulator,PC,7.7,"Apr 13, 2004"
81,X-Men Legends,GC,8.5,"Sep 21, 2004"
81,"Codename: Panzers, Phase One",PC,8.8,"Sep 30, 2004"
81,NFL Street,XBOX,8.7,"Jan 13, 2004"
80,Mario Power Tennis,GC,8.5,"Nov 8, 2004"
80,Tom Clancy's Ghost Recon 2,XBOX,8.9,"Nov 16, 2004"
78,Ace Combat: Assault Horizon,X360,6.2,"Oct 11, 2011"
78,El Shaddai: Ascension of the Metatron,PS3,7.5,"Aug 16, 2011"
78,Tropico 4,PC,7.7,"Aug 30, 2011"
78,Call of Duty: Black Ops - Annihilation,X360,5,"Jun 28, 2011"
77,Tom Clancy's Ghost Recon: Shadow Wars,3DS,7.9,"Mar 22, 2011"
77,Sonic Generations,PC,8.3,"Nov 3, 2011"
77,Your Shape Fitness Evolved 2012,X360,7.6,"Nov 8, 2011"
77,Angry Birds,PSP,3.3,"Jan 4, 2011"
77,Final Fantasy IV: The Complete Collection,PSP,9,"Apr 18, 2011"
77,Shadows of the Damned,PS3,8.1,"Jun 21, 2011"
78,Bust-A-Move Live!,X360,tbd,"Sep 30, 2009"
78,MLB 09: The Show,PSP,6.9,"Mar 3, 2009"
78,Shin Megami Tensei: Persona,PSP,3.5,"Sep 22, 2009"
78,New Play Control! Donkey Kong Jungle Beat,WII,8.6,"May 4, 2009"
78,Crimson Gem Saga,PSP,7.5,"May 26, 2009"
78,Wings of Prey,PC,7.6,"Dec 25, 2009"
78,The Magic Obelisk,WII,6.3,"Dec 28, 2009"
78,Pro Evolution Soccer 2010,PC,7,"Oct 23, 2009"
78,Call of Juarez: Bound in Blood,PC,8,"Jun 30, 2009"
80,Syberia II,PC,8.3,"Mar 30, 2004"
80,Hot Shots Golf Fore!,PS2,8.4,"Aug 17, 2004"
80,Spider-Man 2,PS2,8.8,"Jun 28, 2004"
80,Medal of Honor: Pacific Assault,PC,7.1,"Nov 4, 2004"
80,Full Spectrum Warrior,PC,7,"Sep 21, 2004"
80,Baten Kaitos: Eternal Wings and the Lost Ocean,GC,8.5,"Nov 16, 2004"
80,Final Fantasy Crystal Chronicles,GC,8.8,"Feb 9, 2004"
80,NFL Street,PS2,8.8,"Jan 13, 2004"
80,WWE SmackDown! vs. Raw,PS2,8.7,"Nov 2, 2004"
77,Gears of War 3: RAAM's Shadow,X360,7.8,"Dec 13, 2011"
77,Men of War: Assault Squad,PC,8.1,"Feb 25, 2011"
77,MotorStorm: Apocalypse,PS3,7.7,"May 3, 2011"
77,Sonic Generations,X360,8.4,"Nov 1, 2011"
77,Daytona USA,X360,8,"Oct 26, 2011"
77,DoDonPachi Resurrection,X360,8.4,"Nov 4, 2011"
77,Kirby's Return to Dream Land,WII,8.6,"Oct 24, 2011"
77,3D Classics: Kirby's Adventure,3DS,7.9,"Nov 17, 2011"
78,MySims Agents,WII,8.4,"Sep 29, 2009"
78,Ghostbusters: The Video Game,PS3,7.9,"Jun 16, 2009"
78,Nancy Drew: The Ransom of the Seven Ships,PC,8.6,"Jul 14, 2009"
78,Grand Slam Tennis,WII,7.5,"Jun 8, 2009"
78,Fallout 3: The Pitt,PC,6.8,"Mar 24, 2009"
78,Pro Evolution Soccer 2010,X360,7.6,"Nov 3, 2009"
77,Excitebots: Trick Racing,WII,8.6,"Apr 20, 2009"
77,Pop Island,DS,tbd,"Dec 7, 2009"
77,ArmA II,PC,7.5,"Jun 26, 2009"
77,Call of Juarez: Bound in Blood,X360,7.6,"Jun 30, 2009"
77,Zeno Clash,PC,7.8,"Apr 21, 2009"
80,Ground Control II: Operation Exodus,PC,8.1,"Jun 23, 2004"
80,Fritz 8 Deluxe,PC,6.7,"Dec 1, 2004"
80,Karaoke Revolution,XBOX,8.5,"Nov 10, 2004"
80,Vampire: The Masquerade - Bloodlines,PC,8.9,"Nov 16, 2004"
80,Star Wars: Battlefront,XBOX,8.4,"Sep 20, 2004"
80,MX Unleashed,PS2,8.8,"Feb 17, 2004"
80,Donkey Kong Country 2,GBA,8.9,"Nov 15, 2004"
77,Dungeon Defenders,X360,6.8,"Oct 19, 2011"
77,The King of Fighters XIII,PS3,8.2,"Nov 22, 2011"
77,Fable III: Traitor's Keep Quest Pack,X360,7.8,"Mar 1, 2011"
77,Section 8: Prejudice,PC,7.7,"May 4, 2011"
77,Rocksmith,X360,8.2,"Oct 18, 2011"
77,LEGO Harry Potter: Years 5-7,X360,8,"Nov 11, 2011"
77,Might & Magic: Heroes VI,PC,6,"Oct 13, 2011"
77,MLB 11: The Show,PSP,6,"Mar 7, 2011"
77,SkyDrift,X360,8,"Sep 7, 2011"
77,Art Style: BASE 10,DS,tbd,"Jul 6, 2009"
77,Tales of Monkey Island Chapter 2: The Siege of Spinner Cay,PC,7.5,"Aug 20, 2009"
77,Hearts of Iron III,PC,7.1,"Aug 7, 2009"
77,The Void,PC,8.2,"Dec 15, 2009"
77,Rise of Flight: The First Great Air War,PC,7.6,"Jun 29, 2009"
77,Retro Game Challenge,DS,7.3,"Feb 10, 2009"
77,Operation Flashpoint: Dragon Rising,X360,7.6,"Oct 6, 2009"
77,New Play Control! Pikmin,WII,8.6,"Mar 9, 2009"
77,Pro Evolution Soccer 2009,PS3,7.6,"Mar 17, 2009"
77,Risen,PC,8.1,"Oct 2, 2009"
80,Spider-Man 2,GC,8.4,"Jun 28, 2004"
80,Hitman: Contracts,PS2,8.2,"Apr 20, 2004"
80,The Suffering,PC,8.2,"Jun 8, 2004"
80,Gish,PC,7.1,"Sep 17, 2004"
80,NCAA March Madness 2005,XBOX,7.8,"Nov 17, 2004"
80,Yourself!Fitness,XBOX,7.9,"Sep 27, 2004"
80,Kirby & the Amazing Mirror,GBA,8.8,"Oct 18, 2004"
80,Star Ocean: Till the End of Time,PS2,8.5,"Aug 31, 2004"
79,R-Type Final,PS2,8.7,"Feb 3, 2004"
77,Tropico 4,X360,7.4,"Oct 18, 2011"
77,The Gunstringer,X360,8.1,"Sep 13, 2011"
77,Pro Evolution Soccer 2012,PC,6.4,"Sep 27, 2011"
77,The Adventures of Shuggy,X360,8.2,"Jun 15, 2011"
77,Xenonauts,PC,7.9,"Nov 4, 2011"
77,Magic: The Gathering - Duels of the Planeswalkers 2012,PC,5.8,"Jun 15, 2011"
77,BlazBlue: Continuum Shift II,PSP,6.4,"May 30, 2011"
77,X-Men Origins: Wolverine,PC,8,"May 1, 2009"
77,Uno Rush,X360,7.2,"Mar 25, 2009"
77,Madden NFL 10,WII,7.1,"Aug 14, 2009"
77,F.E.A.R. 2: Project Origin,X360,8,"Feb 10, 2009"
79,Otogi 2: Immortal Warriors,XBOX,8.3,"Oct 21, 2004"
79,Return to Mysterious Island,PC,7.7,"Nov 2, 2004"
79,X-Men Legends,PS2,8.4,"Sep 21, 2004"
79,Final Fantasy I & II: Dawn of Souls,GBA,7,"Nov 29, 2004"
79,La Pucelle: Tactics,PS2,8.6,"May 4, 2004"
79,NBA Live 2005,PC,8.5,"Oct 26, 2004"
79,MTV Music Generator 3: This Is the Remix,XBOX,5.4,"Jun 22, 2004"
79,ESPN Major League Baseball,PS2,8.7,"May 4, 2004"
77,The Sims Medieval,PC,6,"Mar 22, 2011"
77,Hamilton's Great Adventure,PC,7.4,"May 31, 2011"
77,de Blob 2,X360,7.1,"Feb 22, 2011"
77,Full House Poker,X360,6.7,"Mar 16, 2011"
77,Dragon Quest Monsters: Joker 2,DS,7.4,"Sep 19, 2011"
77,Skylanders: Spyro's Adventure,PS3,5.1,"Oct 16, 2011"
79,WWE Day of Reckoning,GC,8.9,"Aug 30, 2004"
79,MTV Music Generator 3: This Is the Remix,PS2,8.6,"Jun 22, 2004"
79,OutRun2,XBOX,8.8,"Oct 25, 2004"
79,Metal Slug Advance,GBA,8.5,"Dec 2, 2004"
79,Harvest Moon: A Wonderful Life,GC,8.5,"Mar 16, 2004"
79,MTX Mototrax,XBOX,tbd,"Mar 2, 2004"
79,Chessmaster,XBOX,8.3,"Oct 26, 2004"
79,Sonic Advance 3,GBA,8.3,"Jun 7, 2004"
79,Madden NFL 2005,GBA,7.6,"Aug 9, 2004"
77,Ace Combat: Assault Horizon,PS3,6.8,"Oct 11, 2011"
76,Insanely Twisted Shadow Planet,X360,7.9,"Aug 3, 2011"
76,From Dust,PC,4.9,"Aug 17, 2011"
76,LEGO Harry Potter: Years 5-7,PS3,8.3,"Nov 11, 2011"
76,Renegade Ops,PC,7.5,"Oct 26, 2011"
76,Gatling Gears,PS3,7.4,"Jun 28, 2011"
76,Half-Minute Hero: Super Mega Neo Climax,X360,8,"Jun 29, 2011"
78,Dance Dance Revolution Ultramix 2,XBOX,7.1,"Nov 18, 2004"
78,Alien Hominid,GC,8.2,"Nov 23, 2004"
78,Wade Hixton's Counter Punch,GBA,7.8,"Mar 15, 2004"
78,Baldur's Gate: Dark Alliance II,PS2,8.3,"Jan 20, 2004"
76,Shadows of the Damned,X360,8.3,"Jun 21, 2011"
76,Shift Extended,PSP,7.5,"Jan 18, 2011"
76,LEGO Star Wars III: The Clone Wars,PC,7.6,"Mar 22, 2011"
76,Solatorobo: Red the Hunter,DS,8.3,"Sep 27, 2011"
79,echochrome,PSP,7.9,"May 1, 2008"
79,SoulCalibur,X360,8.4,"Jul 2, 2008"
79,Trauma Center: Under the Knife 2,DS,8.5,"Jul 2, 2008"
79,Midnight Club: LA Remix,PSP,8.7,"Oct 20, 2008"
79,Assassin's Creed: Director's Cut Edition,PC,7.5,"Apr 8, 2008"
79,GRID,DS,8.1,"Aug 5, 2008"
79,Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands,PC,7.3,"Oct 27, 2008"
79,NBA 09 The Inside,PSP,7.4,"Oct 7, 2008"
79,Mirror's Edge,X360,7.6,"Nov 11, 2008"
79,Sam & Max Episode 203: Night of the Raving Dead,PC,7.7,"Feb 12, 2008"
79,FlatOut: Ultimate Carnage,PC,7.6,"Aug 26, 2008"
79,Toki Tori,WII,8.3,"Jun 2, 2008"
79,King's Bounty: The Legend,PC,8.7,"Sep 23, 2008"
79,UEFA EURO 2008,PS3,7.2,"May 19, 2008"
79,Tales of Vesperia,X360,8.6,"Aug 26, 2008"
79,WWE SmackDown vs. Raw 2009,WII,8.6,"Nov 9, 2008"
79,MLB Power Pros 2008,WII,8.7,"Jul 29, 2008"
79,N+,PSP,7.8,"Aug 26, 2008"
79,Mirror's Edge,PS3,7.8,"Nov 11, 2008"
78,Roogoo,X360,7.4,"Jun 4, 2008"
78,Disgaea 3: Absence of Justice,PS3,7.4,"Aug 26, 2008"
78,LEGO Indiana Jones: The Original Adventures,PC,7.6,"Jun 3, 2008"
78,Lost Odyssey,X360,8.4,"Feb 12, 2008"
78,SIREN: Blood Curse,PS3,8.1,"Jul 24, 2008"
78,Robocalypse,DS,8.2,"Nov 17, 2008"
78,Age of Empires: Mythologies,DS,6.8,"Nov 24, 2008"
78,Shaun White Snowboarding: Road Trip,WII,8.7,"Nov 16, 2008"
78,Apollo Justice: Ace Attorney,DS,8.2,"Feb 19, 2008"
78,Tom Clancy's Rainbow Six: Vegas 2,PC,7.3,"Apr 15, 2008"
78,"Blast Works: Build, Trade, Destroy",WII,7.7,"Jun 11, 2008"
78,Devil May Cry 4,PC,8.5,"Jul 8, 2008"
78,Soul Bubbles,DS,8,"Jun 10, 2008"
78,Lost Planet: Extreme Condition Colonies Edition,X360,8.1,"May 27, 2008"
78,Anno 1701: Dawn of Discovery,DS,7.4,"Mar 4, 2008"
78,WWE SmackDown vs. Raw 2009,PS3,7.1,"Nov 9, 2008"
78,Crash Commando,PS3,8.6,"Dec 18, 2008"
