game_title,game_platform,game_release_date,metascore,user _score,game_summary
Hotel Transylvania 3: Monsters Overboard,Switch,2018-07-10,55,tbd,"Dracula, Mavis and the gang have been marooned on the mysterious Lost Islands. Only you, with help from lovable little creatures, the Impa, can reunite them with the rest of the Drac-Pack. Lead your Impa team on daring missions to explore the Lost Islands and rescue Frankenstein, Murray and Wayne. Discover new Impa varieties – including Frankenimpa, Wolfimpa and more – and use their scary skills to battle fearsome enemies, solve puzzles and save your monster friends, in a hilarious new adventure that continues the story of Sony Pictures Animation’s Hotel Transylvania 3 movie."
Coffin Dodgers,Switch,2018-03-13,55,tbd,"Armed with a variety of homemade weapons and gadgets, battle your way through a 13-race championship or face your friends in a 2-4 split-screen multiplayer race, where only the most skilled racer will survive."
Bit Dungeon+,Switch,2018-03-08,55,6.0,"Bit Dungeon+ is a two-player action rogue-like adventure. You and your loved one have been captured and trapped in a dungeon for a thousand years. You wake up in a cell – grab your weapon and let the quest to find her soul begin!

Explore randomised dungeons and hack and slash your way through dangerous bosses. The difficulty increases as you become stronger and stronger, so upgrade your character with powerful passive abilities."
Suicide Guy,Switch,2018-05-10,55,6.2,Suicide Guy is set in the incredibile and extraordinary dreams of its protagonist. What would you do in order to save the thing you love most? Immerse yourself into his weird dreams and help him to wake up before it's too late.
Shadow Fight 2,Switch,2018-09-13,55,6.4,"Walk through the Gates of Shadows into the dangerous world full of memorable fights and brave heroes. These lands are waiting for a risky adventurer to appear and save them from the oppression of a sinister invader from another dimension! Travel across 7 distinct provinces and force to terrify the mighty Titan! in addition, Shadow Fight 2 offers you a bonus story chapter which sheds some light on characters’ past. In total several hundred different battles are available for the player in the adventure mode."
Dead End Job,Switch,2019-12-13,55,tbd,"Dead End Job sends you into a madcap, whacky world to bust up ghosts. It’s a procedurally generated, couch co-op, twin-stick shooter that straps a vacuum pack to your back, and puts a plasma blaster in your hand. For you, it’s just another day in the office. You take on the role of Hector Plasm, a worker at Ghoul-B-Gone – ‘the Number One experts in paranormal pest control’ – as you’re tasked with heading to haunted offices, restaurants, and other everyday buildings before freeing them of unwanted guests."
Bird Game +,Switch,2019-05-03,55,tbd,"A short game about flying around without bumping into things.

You control a bird and must navigate around various obstacles.

Explore 3 well thought-out levels, each with a unique boss fight."
Slender: The Arrival,Switch,2019-06-20,55,7.2,"Slender: The Arrival is the official continuation of Slender: The Eight Pages. A combined effort from the writers behind the Marble Hornets series and the development team at Blue Isle Studios, Slender: The Arrival features a brand new storyline and improved visuals."
Shadows 2: Perfidia,Switch,2019-08-06,55,tbd,
Bake 'n Switch,Switch,2020-09-10,55,tbd,"Violently cute couch co-op and PVP party brawler for 2-4 players. Catch, merge, and sacrifice delicious Dough creatures before time runs out. It has been centuries since the Master Bakers left the World of Fla, the fabled lands of living Dough. But something is rising again. The Mould is back! More powerful and infectious than ever before. It's spread to all corners of the World, gobbling up every species of Dough it comes across. Turning them sour. Changing their behaviors into twisted versions of their former selves.

As the World crumbles above, the ancient Guardians rumble below. Awoken from their slumber to fulfill their sworn duties to protect the Doughy creatures of Fla. However, hundreds of years of hibernation have not fared the Guardians well. They are hangry. Real hangry. With an insatiable penchant for baked goods. So, the Bakers must bake. Sacrificing the adoughrably cute Bun creatures to win favor with the Guardians; their only hope of vanquishing The Mould.

Join a crew of Apprentice Bakers on their journey to learn the unique abilities that set them apart. Get ready to face the Guardians of each World, unlock the story behind The Mould infection, and fulfill your destiny to become a Master Baker!"
"Warhammer 40,000: Space Wolf",Switch,2020-01-23,55,6.9,"Take command of a Space Wolves squad led by Valgard Twice Slain. Your Great Company's Strike Cruiser fell into a trap set by Chaos Space Marines of the Word Bearers legion causing you to make a forced landing on Kanak, a volcano-wracked feral world, inhabited by tribes of ruthless barbarians. Not only must you survive, but you must emerge victorious.

Game features:

Defeat the unrelenting enemies of the Space Wolves:
* An epic campaign with branching storylines, spanning hostile environments on a distant planet.
* Combat the Word Bearers - fanatical and deadly traitors who serve the chaos gods.

Brutal Tactical Combat:
* Lead your Space Wolves into fierce battles in glorious, diverse environments;
* Challenge your Brothers in multiplayer and earn ultimate rewards by proving your leadership.

Choose Your Path:
* Grey Hunter, Wolf Scout or Wolf Guard You decide which path to follow, to best match your own style, strategy and tactics."
Code Shifter,Switch,2020-01-29,55,tbd,"Our adventure starts at the video game company, Awesome Rainbow Corp. Your aim as a staff member is to deliver a complete, bug-free game. However, as your game nears completion, strange software bugs have started appearing. Use the Code Shifter program in this side-scrolling action-platformer to defeat all the in-game bugs. Once you've exterminated the bugs that have sprung forth in the programming world, you'll return to the real world where your story continues to develop, leading you to the root of the outbreak."
Galaxy Warfighter,Switch,2020-04-16,55,tbd,"Taking its roots from the classic games in the shoot'em up genre, «Galaxy Warfighter» conveys the old ideas in a new way. Piloting your fighter ship, you have to fight hordes of enemies with unpredictable strategies and attack schemes. Well, and if you think that the usual enemies are too easy, «Galaxy Warfighter» will put you face to face with the ruthless bosses. You should not underestimate them!"
MX vs. ATV All Out,Switch,2020-09-01,55,6.2,"All Terrain, All Vehicles, All You! MX vs ATV All Out is the complete off-road racing and lifestyle experience. Choose between bikes, ATVs, UTVs, refine your rider style at your private compound and blast across massive open worlds to compete head to head in various game modes! The all new Freestyle mode allows you to win with style and crazy stunts! Or go All Out and show your riding skills in Multiplayer."
Tennis World Tour 2,Switch,2020-11-03,55,5.4,"Play as the world's top players, master each surface, perfect your game and strive to dominate the world circuit. Choose from multiple game modes, with singles and doubles games, local and online."
